Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2
165548,603093129,G,9.55771,-2.18973,-3.06241,8.78438,3.76475,1.58349,-2.19154,1,G,7.97555,-4.15586,-2.74296,6.22922,4.97946,1.04821,-2.5582,-1
165548,602296744,G,12.0029,1.68327,-3.23607,11.4347,3.64768,1.86023,-1.09115,-1,G,9.08437,3.70567,1.00093,8.2329,3.83847,1.5066,0.263813,-1
165548,602148513,G,6.55795,2.67151,2.91814,-5.22906,3.95632,-1.09161,0.829492,-1,G,5.84054,0.190856,4.37329,-3.86506,4.37746,-0.796137,1.52718,1
165548,602183553,G,5.00281,4.83535,-0.178754,-1.26662,4.83866,-0.25887,-0.0369513,1,T,4.40586,3.88939,1.89106,0.834852,4.32475,0.191861,0.452556,-1
165548,602244793,G,9.35807,3.4215,-6.2308,6.08545,7.10841,0.775871,-1.06862,-1,G,13.1836,6.75676,-6.39698,9.33918,9.30458,0.884001,-0.758053,1
165548,602408750,G,25.5203,-9.30176,6.15648,-22.9532,11.1546,-1.46916,2.55692,-1,T,5.34456,-2.78358,-0.762894,-4.49698,2.88623,-1.22656,-2.87409,1
165548,602556006,G,16.6734,2.02903,-4.93408,-15.7965,5.33499,-1.80601,-1.18065,1,G,6.49171,2.64035,-1.89742,-5.61779,3.2514,-1.31483,-0.623116,-1
165548,603173188,G,14.2201,-8.16217,-3.20047,11.1954,8.76722,1.06432,-2.76791,1,G,13.3151,-7.22992,-5.72197,9.60562,9.22023,0.910623,-2.4721,-1
165548,602007514,G,8.77855,-6.90421,4.4082,-3.15458,8.19148,-0.37617,2.57336,-1,G,19.6766,-12.1179,7.95805,-13.3035,14.4974,-0.821924,2.56051,1
165548,602088018,G,6.82466,-0.684736,-3.20577,-5.9849,3.27808,-1.36287,-1.78123,-1,G,5.58053,-0.730491,-4.05337,-3.764,4.11867,-0.819154,-1.7491,1
165548,602285234,G,10.8954,-9.54157,-3.38868,4.02155,10.1255,0.387408,-2.80034,1,G,8.5777,-8.20089,-2.4618,0.500678,8.56242,0.0584406,-2.84996,-1
165548,603187626,G,8.58663,5.8198,6.30803,-0.240334,8.58261,-0.0279987,0.825633,1,G,11.9998,6.88931,9.33858,3.05181,11.6048,0.260037,0.935197,-1
165548,602358143,G,14.6185,-4.4464,5.75017,-12.6829,7.26876,-1.32334,2.22902,1,G,5.36957,-2.16654,3.4574,-3.48907,4.08014,-0.775145,2.13057,-1
165548,602443863,G,7.56646,0.711327,-1.31904,7.41582,1.49861,2.30228,-1.07622,1,G,10.3805,-0.578703,2.53702,10.0485,2.60218,2.06058,1.79506,-1
165548,603193055,G,43.8079,7.82701,10.8097,-41.7254,13.3458,-1.8577,0.944094,1,T,36.0289,9.21883,8.61275,-33.7476,12.6161,-1.71032,0.751422,-1
165548,603204543,G,6.3443,-5.59146,-2.91645,-0.684724,6.30635,-0.108365,-2.66082,1,G,6.9084,-4.25157,-4.50599,-3.05532,6.19514,-0.475104,-2.32715,-1
165548,603054611,G,14.0818,2.27938,-3.44724,13.4614,4.13268,1.89682,-0.986574,-1,G,8.48713,1.1014,-3.75139,7.53221,3.8581,1.41,-1.28481,1
165548,603208635,G,24.6336,-4.25012,-8.42452,-22.7545,9.43589,-1.61385,-2.03803,-1,G,7.59836,-2.32302,-3.75784,-6.18112,4.41789,-1.13746,-2.12448,1
165548,603062958,G,10.4083,3.51158,-3.13846,9.28121,4.70968,1.43044,-0.729349,-1,G,12.4045,7.07625,-2.47305,9.88291,7.49595,1.08964,-0.336216,1
165548,602232957,G,6.15,-5.15588,0.815897,3.25,5.22004,0.588109,2.98465,-1,G,9.74313,-9.59719,0.267503,1.6552,9.60092,0.171557,3.11373,1
165548,602443421,G,9.22682,7.12137,1.86422,-5.56181,7.36133,-0.697577,0.256034,1,G,20.0755,14.9936,9.02584,-9.8357,17.5007,-0.535985,0.541875,-1
165548,602012418,G,30.199,-9.0259,-11.084,26.6016,14.2941,1.3797,-2.25421,-1,G,14.4556,-6.22806,-5.52111,11.8187,8.32294,1.14956,-2.41629,1
165548,602293634,G,14.872,0.654866,-11.2864,9.66199,11.3054,0.774767,-1.51284,-1,G,8.2301,2.06978,-6.9134,3.95529,7.21658,0.5238,-1.2799,1
165548,602868922,G,39.5064,-3.90938,11.1828,-37.6883,11.8465,-1.8743,1.9071,-1,T,6.77525,0.833821,1.52669,-6.54727,1.73955,-2.03577,1.0709,-1
165548,602231028,G,13.1297,-0.223021,-2.90953,12.8009,2.91806,2.18449,-1.6473,-1,G,11.9544,2.65541,-1.65479,11.5372,3.12882,2.01596,-0.557288,1
165548,602299276,G,13.3644,-1.31823,-4.70845,-12.4374,4.8895,-1.66334,-1.84378,-1,T,11.6667,1.24104,-4.33222,-10.7607,4.50647,-1.60475,-1.2918,1
165548,602453732,G,7.38167,3.9677,0.776606,6.17512,4.04299,1.20985,0.193288,1,G,15.7862,7.78053,4.64468,12.9261,9.06143,1.15329,0.538182,-1
165548,602054519,G,38.3678,-10.1618,5.08172,36.6469,11.3616,1.88744,2.67788,-1,T,3.46489,-0.109846,1.51042,3.11462,1.51441,1.46869,1.64339,-1
165548,602131767,G,22.4912,-21.2078,-1.97296,7.22357,21.2994,0.332958,-3.04883,1,G,7.55635,-6.76151,-2.41005,2.35816,7.17819,0.322878,-2.7992,-1
165548,602140879,G,13.7593,-0.822966,-13.7269,-0.451855,13.7515,-0.0328526,-1.63068,1,G,9.82617,-1.09714,-9.45346,-2.44355,9.51691,-0.254018,-1.68634,-1
165548,602220293,G,8.21089,2.97395,-6.84562,-3.42061,7.46371,-0.443606,-1.16096,-1,G,14.342,5.8131,-12.9536,-2.02383,14.1981,-0.142063,-1.14897,1
165548,602403749,G,7.61965,-0.642606,-7.12275,2.62704,7.15168,0.359536,-1.66077,1,G,56.4215,3.04783,-51.7328,22.3116,51.8225,0.418238,-1.51195,-1
165548,602843013,G,20.7665,-9.96635,5.8189,17.264,11.5407,1.1925,2.61313,1,T,3.01362,-0.658925,0.486135,2.89831,0.818846,1.97652,2.50596,-1
165548,603129291,G,17.6646,4.42755,-6.97644,-15.6126,8.26281,-1.3931,-1.00529,1,G,16.902,6.9347,-5.9669,-14.2117,9.14844,-1.22405,-0.710524,-1
165548,603225659,G,9.28569,-9.06601,-1.82963,-0.820299,9.24879,-0.0885768,-2.94246,-1,G,8.48936,-8.38604,0.110024,1.31156,8.38676,0.155754,3.12847,1
165548,603984534,G,24.5959,-11.4432,-1.46344,21.7223,11.5364,1.39002,-3.0144,1,T,30.34,-12.1049,-0.645698,27.8129,12.1221,1.56804,-3.0883,-1
165548,603423700,G,23.6803,14.0954,-4.98177,18.3643,14.9498,1.03402,-0.33973,1,G,9.74299,7.26072,-1.7282,6.26179,7.46356,0.762819,-0.233673,-1
165548,604280268,G,7.35349,-3.59908,0.309999,6.40415,3.6124,1.33717,3.05567,-1,G,15.6761,-9.99977,1.75963,11.9431,10.1534,1.00069,2.96741,1
165548,603411569,G,7.87029,7.34873,-2.78173,-0.434149,7.8576,-0.0552241,-0.361864,1,G,9.11513,7.56116,-4.12091,-2.98689,8.61121,-0.340257,-0.499005,-1
165548,603638809,G,22.5448,-10.5524,-5.23154,19.2233,11.7781,1.26589,-2.68134,-1,G,18.4844,-11.0286,-3.38749,14.4414,11.5371,1.04868,-2.84359,1
165548,604469017,G,5.81373,5.00184,-0.225736,-2.95279,5.00693,-0.560007,-0.0451,1,G,5.5552,3.48077,-2.87655,-3.23401,4.51556,-0.665881,-0.690641,-1
165548,603642177,G,6.92021,2.60022,-1.50637,-6.2328,3.00504,-1.4763,-0.525079,-1,G,10.4504,2.29982,-5.41696,-8.63521,5.88495,-1.17651,-1.1693,1
165548,604522081,G,14.5908,-10.9414,2.39354,-9.35074,11.2002,-0.759669,2.92623,-1,T,5.42927,-4.7272,2.17264,-1.54887,5.20258,-0.29348,2.71078,-1
165548,603877587,G,4.89792,-3.40341,-2.99389,-1.85253,4.53283,-0.398093,-2.42012,1,G,5.49405,1.05233,-3.768,-3.85593,3.91219,-0.871169,-1.29845,1
165548,604332659,G,17.1739,-3.26078,-2.40855,-16.6882,4.05386,-2.12262,-2.5054,1,G,8.87479,-1.21509,-3.22814,-8.1764,3.44925,-1.59803,-1.9308,-1
165548,603608974,G,13.0058,-7.06297,10.1025,4.14654,12.3266,0.330348,2.18094,1,G,13.0983,-8.33772,8.303,5.75303,11.7668,0.471281,2.35828,-1
165548,603836022,G,22.6344,2.44024,-5.4009,21.8445,5.92659,2.01556,-1.14643,-1,G,6.45271,1.3124,-2.94101,5.59056,3.22054,1.31888,-1.15107,1
165548,604153510,G,11.2561,-6.35766,-2.15132,-9.03556,6.71178,-1.10632,-2.8153,1,G,13.9894,-7.00909,-0.577384,-12.0927,7.03283,-1.31065,-3.0594,1
165548,603359040,G,16.3404,2.50325,-6.24684,-14.8899,6.72974,-1.53484,-1.18967,-1,G,16.7468,1.43768,-8.70559,-14.2334,8.82351,-1.25592,-1.40713,1
165548,603897872,G,26.0553,3.24034,9.17233,-24.171,9.72787,-1.64154,1.23121,-1,T,6.25376,1.37941,1.40547,-5.93466,1.9693,-1.82274,0.794756,-1
165548,603835216,G,25.4489,-13.1271,-7.43679,20.4942,15.0873,1.11355,-2.62615,1,G,12.5451,-7.86985,-4.57579,8.63114,9.10342,0.844209,-2.61494,-1
165548,604044552,G,7.42911,-3.74084,0.800035,6.36761,3.82544,1.2827,2.9309,-1,G,7.04707,-4.5012,-2.12025,4.98937,4.97557,0.883333,-2.70138,-1
165548,603680810,G,12.3125,-7.98832,9.3152,-0.999639,12.2714,-0.0813714,2.27966,1,T,9.52878,-4.75341,8.03149,1.92011,9.33272,0.204315,2.1052,-1
165548,603315573,G,24.6955,0.87125,-8.54438,-23.1536,8.58869,-1.7176,-1.46918,1,T,3.96431,1.21345,-1.02305,-3.63118,1.58717,-1.56542,-0.700473,1
165548,603311122,G,10.8682,8.65214,-5.47568,-3.64195,10.2393,-0.348582,-0.564239,1,G,7.34838,6.93127,-1.45818,-1.95413,7.083,-0.272506,-0.207354,-1
165548,604148938,G,15.7907,5.62048,-3.19618,14.4059,6.46571,1.54121,-0.517062,-1,G,10.4579,5.94433,-1.80157,8.41278,6.21133,1.1112,-0.294275,1
165548,604148874,G,10.195,0.242453,-6.46538,-7.87827,6.46992,-1.02724,-1.53331,1,G,7.92121,2.52024,-5.6791,-4.91229,6.2132,-0.725328,-1.15313,-1
165548,604477860,G,16.4957,-1.02931,3.01631,16.1845,3.1871,2.32765,1.89965,1,G,10.3154,-0.0536098,4.08729,9.47031,4.08765,1.57696,1.58391,-1
165548,603350885,G,12.258,-6.12115,-2.27521,-10.3732,6.53032,-1.24285,-2.78572,1,G,16.745,-9.22723,-5.88963,-12.671,10.9467,-0.988492,-2.57349,-1
165548,603350517,G,9.37979,-8.63617,-1.53009,3.32337,8.77066,0.370391,-2.96624,-1,G,4.40903,-3.57921,-2.19846,1.33581,4.20047,0.312885,-2.59078,1
165548,604391117,G,11.8343,1.53197,-10.0306,-6.08921,10.1469,-0.568915,-1.41924,1,G,13.8459,0.716158,-9.9054,-9.64717,9.93125,-0.861002,-1.49862,-1
165548,603889451,G,18.2344,8.60449,2.45211,15.8881,8.94707,1.33862,0.277621,-1,T,6.32003,2.93562,-0.661476,5.55664,3.00922,1.37282,-0.221626,-1
165548,604886111,G,5.41029,4.37853,0.345466,-3.1574,4.39214,-0.668061,0.0787368,-1,G,10.7499,7.16736,-3.22918,-7.33142,7.86121,-0.832907,-0.423303,1
165548,605715047,G,29.5632,14.2207,3.26036,25.7121,14.5897,1.33201,0.225374,-1,G,25.8965,14.8248,1.68705,21.1659,14.9205,1.14874,0.113312,1
165548,605774447,G,6.81954,5.28587,4.1021,-1.3143,6.69086,-0.19519,0.659965,1,G,8.07776,4.82712,5.74162,-2.99528,7.50115,-0.389393,0.871712,-1
165548,605847039,G,6.97232,-3.81684,2.51989,-5.26156,4.57364,-0.983835,2.55808,-1,G,10.8988,-8.52649,4.49348,-5.08725,9.63807,-0.505963,2.65658,1
165548,605512331,G,22.0085,10.5958,-7.8003,-17.6422,13.1573,-1.10312,-0.634592,1,T,8.87601,5.34729,-2.11767,-6.75977,5.75135,-1.00009,-0.377077,1
165548,604923384,G,12.928,3.24738,1.37047,-12.4378,3.52472,-1.97358,0.399347,1,G,7.45206,-0.919324,1.26253,-7.2858,1.56178,-2.24454,2.20017,1
165548,604818094,G,6.88897,0.481181,-1.82358,6.62493,1.886,1.9692,-1.31281,1,T,5.33941,1.66859,1.25515,4.9131,2.08797,1.59123,0.64492,1
165548,605374766,G,6.1349,0.846669,-5.65042,2.23196,5.71351,0.381337,-1.42206,1,G,7.01913,0.977098,-6.93737,-0.418651,7.00584,-0.0597219,-1.43087,1
165548,605386358,G,8.52158,-0.0563582,4.17948,7.42529,4.17986,1.33894,1.58428,-1,G,9.15186,2.79065,3.03243,8.17081,4.12109,1.43586,0.826896,1
165548,605350049,G,12.0626,9.32744,-3.10717,6.9886,9.83136,0.661531,-0.32156,-1,G,20.7062,14.0758,-5.82918,14.0225,15.235,0.82396,-0.392627,1
165548,605617745,G,11.8286,0.833511,1.99627,11.6286,2.16329,2.38352,1.17527,-1,G,11.4723,2.38205,4.20641,10.4036,4.83405,1.50968,1.05553,1
165548,605856425,G,11.3681,-9.44721,-6.32199,-0.0738703,11.6324,-0.00638971,-2.55156,-1,T,40.2363,-29.8973,-26.927,0.202302,40.2357,0.00502791,-2.40842,1
165548,605645494,G,14.0965,-6.34119,-12.5871,0.235479,14.0942,0.0167068,-2.03747,1,G,13.432,-5.41517,-11.8732,3.17979,13.0498,0.241317,-1.9987,-1
165548,604955096,G,6.74926,-1.33146,-1.05557,-6.53103,1.69912,-2.05611,-2.47126,-1,T,6.35273,0.813654,-1.18904,-6.18629,1.44078,-2.16359,-0.97069,1
165548,605536672,G,11.8526,6.86479,-7.18581,6.45852,9.93787,0.611132,-0.808242,1,G,11.3153,5.35274,-5.3019,8.44168,7.53405,0.964046,-0.780627,-1
165548,605771792,G,5.39638,1.5022,-1.28908,5.01911,1.97948,1.66036,-0.709192,-1,T,5.29621,3.02962,-0.122317,4.3411,3.03209,1.15628,-0.0403518,-1
165548,605852144,G,7.05418,4.75471,-4.5899,2.46493,6.60866,0.364837,-0.767763,1,G,3.38264,3.24442,-0.866015,0.393439,3.35802,0.116898,-0.260843,1
165548,604627180,G,11.5537,-2.44611,-9.80411,5.60105,10.1047,0.529248,-1.8153,1,T,5.48567,0.18408,-4.28012,3.42463,4.28407,0.73219,-1.52781,1
165548,604648156,G,17.5875,-13.5245,10.4038,-4.26096,17.0632,-0.247192,2.48588,-1,T,20.0612,-15.4334,10.5477,-7.27972,18.6934,-0.3802,2.54207,1
165548,604686812,G,6.59956,1.55017,2.81246,5.76456,3.21138,1.34803,1.06705,-1,G,5.90511,-0.761862,4.15385,4.12605,4.22314,0.865024,1.75219,1
165548,604632332,G,59.0428,12.5497,10.1461,-56.7944,16.1381,-1.971,0.679887,1,T,70.3343,17.3919,12.8994,-66.9181,21.6535,-1.84666,0.63816,-1
165548,604838236,G,11.3523,-10.4723,-0.568034,4.34427,10.4877,0.403212,-3.0874,1,G,4.77873,-3.73491,0.424483,2.94879,3.75896,0.720496,3.02843,-1
165548,604957924,G,3.67253,-1.35092,0.222084,3.40617,1.36633,1.64255,2.97852,-1,T,6.41794,-1.00276,-2.18747,5.9488,2.40636,1.63683,-2.00062,1
165548,605062332,G,22.1674,-7.23033,9.94773,18.4431,12.2978,1.1946,2.1993,-1,T,5.50206,-3.17285,2.16478,3.93806,3.84099,0.89913,2.54286,1
165548,605608940,G,11.5646,-5.28108,3.21885,-9.77128,6.18472,-1.23828,2.59421,-1,G,20.7511,-7.06071,7.05294,-18.1934,9.97986,-1.36156,2.35674,1
165548,605339605,G,9.24233,1.98052,8.60951,2.71355,8.83437,0.302523,1.34469,1,G,9.06475,2.20129,8.7698,0.635152,9.04185,0.0701881,1.32487,-1
165548,605595389,G,25.6222,-10.0491,3.06342,23.3692,10.5056,1.53973,2.8457,-1,T,25.8716,-8.93572,5.99343,23.5278,10.7596,1.52414,2.55078,1
165548,605293226,G,11.8879,4.3927,-5.53599,9.5586,7.06704,1.1101,-0.900044,1,G,14.1413,8.11338,-5.59801,10.139,9.85721,0.901444,-0.603965,-1
165548,605489466,G,12.1691,-3.29947,2.82668,-11.3665,4.34472,-1.68953,2.43322,-1,T,3.40531,-0.856251,-0.414897,-3.26797,0.951475,-1.94761,-2.69038,1
165548,605635610,G,7.73363,1.64652,-6.79327,-3.3073,6.88059,-0.457084,-1.33264,1,G,6.35139,3.92164,-3.87844,-3.14761,5.32841,-0.543243,-0.781039,-1
165548,605658490,G,11.2185,5.00475,2.45611,9.7347,5.57494,1.32399,0.456225,1,G,17.4709,4.46229,7.69767,15.0352,8.89754,1.29564,1.04544,1
165548,605324852,G,41.6776,-2.12304,-10.0879,-40.3824,10.3089,-2.07444,-1.77822,-1,T,5.29005,-1.4588,-0.865795,-5.00957,1.69638,-1.80351,-2.60597,-1
165548,605865812,G,13.8364,3.88282,7.36614,11.0498,8.32684,1.09482,1.08569,-1,T,11.4532,4.34188,7.16656,7.80721,8.37923,0.832269,1.02608,-1
165548,605471997,G,7.36165,2.28673,3.26123,-6.19015,3.98306,-1.22441,0.959274,-1,G,8.61476,4.20708,4.94949,-5.65738,6.49592,-0.78709,0.866301,1
165548,604975931,G,15.6725,3.39023,-10.036,11.5499,10.5932,0.943815,-1.24503,1,G,10.1453,5.58398,-6.43373,5.50832,8.51902,0.608363,-0.855989,-1
165548,605946593,G,6.20979,-2.45793,5.65347,-0.739726,6.16467,-0.119708,1.98091,1,G,7.24279,-5.52524,4.67609,0.229624,7.23838,0.0317179,2.43924,-1
165548,606514705,G,8.23298,-3.93737,-1.07061,-7.14995,4.08033,-1.32704,-2.8761,1,G,5.05381,-3.74526,-1.89437,-2.81323,4.19709,-0.628149,-2.67331,-1
165548,607024225,G,9.79018,-0.109035,-3.09093,-9.28821,3.09285,-1.81943,-1.60606,1,G,11.0411,2.86354,-3.96669,-9.8975,4.89229,-1.45391,-0.945526,-1
165548,606104662,G,30.0514,10.0503,-12.9858,-25.1682,16.4207,-1.21277,-0.912146,1,T,10.3058,3.91102,-3.05749,-9.03074,4.96431,-1.35969,-0.663522,1
165548,606139270,G,10.2552,1.93734,-9.54296,-3.21495,9.73762,-0.324435,-1.37051,1,G,7.69584,3.46887,-5.85171,-3.59712,6.80261,-0.506809,-1.03569,-1
165548,607168534,G,13.3373,0.614196,-6.21362,11.785,6.2439,1.39214,-1.47227,1,G,29.9148,0.974915,-17.4503,24.2779,17.4776,1.13163,-1.51499,-1
165548,606569873,G,7.46597,2.30639,2.87344,-6.49256,3.68458,-1.33188,0.894437,1,T,7.80241,3.30919,0.0618456,-7.06483,3.30977,-1.50223,0.0186869,-1
165548,606389191,G,8.2988,6.31565,-4.15281,-3.42428,7.55865,-0.438809,-0.58166,1,G,28.9479,19.2729,-17.0354,-13.2786,25.7225,-0.495677,-0.723852,-1
165548,607017031,G,16.117,-4.49498,-3.91287,-14.9743,5.95948,-1.65193,-2.42532,1,G,19.0295,-7.76602,-5.52291,-16.4711,9.52962,-1.31514,-2.52341,-1
165548,606571222,G,19.8637,6.67575,10.5139,15.4741,12.4542,1.04289,1.00508,-1,G,10.6738,5.20611,6.26637,6.89551,8.14684,0.768494,0.877554,1
165548,606793558,G,10.0163,7.80094,-0.394423,6.26937,7.81091,0.73473,-0.0505179,-1,G,11.9744,7.32767,-2.81107,9.04309,7.84837,0.985025,-0.36631,1
165548,606275296,G,24.6022,-10.0307,-4.98753,21.9036,11.2022,1.42346,-2.68017,1,G,34.8569,-15.701,-10.039,29.4566,18.6361,1.23867,-2.57272,-1
165548,606399056,G,10.5582,-0.594721,-6.74056,-8.1041,6.76674,-1.01446,-1.6588,1,G,16.6701,-4.48899,-10.3175,-12.2995,11.2518,-0.945712,-1.98118,-1
165548,607016784,G,7.83196,3.29393,4.11215,5.79385,5.26875,0.950121,0.895432,1,G,10.3602,2.21928,5.50282,8.49211,5.93348,1.15599,1.18745,-1
165548,607173136,G,6.99687,0.644076,4.9954,-4.85553,5.03675,-0.855703,1.44257,-1,G,26.0575,5.78788,14.4678,-20.8845,15.5826,-1.10275,1.19025,1
165548,607126708,G,32.9376,6.28422,-0.891176,-32.3201,6.3471,-2.33034,-0.140872,1,T,4.91995,0.876881,-1.13409,-4.70528,1.43355,-1.90411,-0.912608,-1
165548,605922851,G,8.45301,7.25012,2.82762,3.29885,7.78202,0.412139,0.371865,-1,G,14.6307,12.9331,6.41416,2.37491,14.4363,0.163776,0.460402,1
165548,606148666,G,9.10869,-0.776335,2.26734,-8.78712,2.39657,-2.01049,1.90068,-1,G,8.50094,3.46388,0.153764,-7.76098,3.34534,-1.54531,0.0424182,-1
165548,606340554,G,20.4661,-5.05252,-7.39015,18.404,8.95222,1.46832,-2.17049,-1,G,11.0509,-0.280917,-6.32519,9.05668,6.33143,1.15554,-1.61518,1
165548,606365090,G,105.904,-0.312729,-24.8977,102.936,24.8996,2.12672,-1.58336,1,T,3.25528,-0.668366,-0.414696,3.15705,0.786566,2.09803,-2.58626,1
165548,606985258,G,14.3005,-4.2841,6.03476,-12.236,7.4008,-1.27692,2.18814,1,G,20.935,-9.62384,8.92068,-16.3115,13.1224,-1.04323,2.39409,-1
165548,607176813,G,6.75881,6.03117,2.74767,1.32121,6.62757,0.198054,0.427483,1,G,6.96862,6.46201,0.644408,2.52539,6.49406,0.379689,0.0993939,-1
165548,606927583,G,9.38406,5.68787,-5.76882,-4.73481,8.1013,-0.555446,-0.792464,1,G,15.8266,9.25757,-6.93942,-10.7987,11.5697,-0.833456,-0.643242,-1
165548,606951455,G,8.2536,-4.04022,0.408341,-7.18475,4.06081,-1.33543,3.04087,-1,T,16.4398,-7.57031,-3.77973,-14.0947,8.46144,-1.28333,-2.67852,1
165548,606339458,G,48.8741,9.98069,4.90014,47.5924,11.1187,2.16057,0.456391,1,T,11.2636,3.51667,0.463103,10.69,3.54703,1.8228,0.130934,-1
165548,606329970,G,10.6732,-6.05413,4.13101,-7.75805,7.32924,-0.922145,2.54281,1,G,9.98704,-6.68747,4.63269,-5.79186,8.13536,-0.662418,2.53576,-1
165548,607020618,G,41.0978,-2.90526,-12.6633,38.99,12.9923,1.81876,-1.79632,1,G,16.0213,0.182512,-5.46672,15.0583,5.46977,1.7373,-1.53742,-1
165548,607078386,G,15.6257,-2.68748,-1.75368,-15.2923,3.20905,-2.26535,-2.56344,1,G,13.4485,-4.43183,-2.99583,-12.3383,5.3494,-1.57286,-2.54717,-1
165548,605894828,G,15.4083,-2.5255,-2.21286,-15.0376,3.35782,-2.20465,-2.42208,1,G,9.47274,-3.47815,-0.164954,-8.80891,2.73676,-1.65813,-3.08674,1
165548,607115460,G,9.16681,-3.25585,8.53248,0.784588,9.13257,0.0858057,1.93533,1,G,11.4496,-7.16239,8.78463,1.61633,11.3344,0.142124,2.25482,-1
165548,605998317,G,18.2739,-0.494463,10.8953,-14.6619,10.9065,-1.10519,1.61615,1,G,11.6809,-2.79581,7.94393,-8.09377,8.42156,-0.853582,1.9092,-1
165548,606030741,G,13.5677,8.17137,-2.92209,10.4289,8.67813,1.01709,-0.34343,-1,G,9.76743,7.17143,-1.7889,6.38452,7.39118,0.781719,-0.244459,1
165548,606388093,G,4.51278,-1.27799,4.00993,-1.6252,4.20866,-0.377152,1.87933,-1,G,3.45049,-2.41315,2.43164,-0.398186,3.4258,-0.115971,2.35238,1
165548,606440293,G,12.8193,-4.14667,-7.13475,9.80942,8.25224,1.00872,-2.09727,1,G,7.50298,-5.13033,-4.27391,3.42007,6.67732,0.49209,-2.44701,1
165548,606628597,G,6.71498,-4.14545,5.28143,0.0376993,6.71404,0.00561496,2.23627,-1,G,7.20645,-1.83823,6.81862,-1.4315,7.06205,-0.20134,1.83413,1
165548,606669509,G,5.5712,-0.529504,-4.96278,2.47336,4.99095,0.477246,-1.67709,1,G,4.64783,-3.32212,-3.23756,0.269934,4.63878,0.0581579,-2.36908,-1
165548,605980835,G,15.6438,7.17405,-6.92717,12.0525,9.9726,1.02144,-0.767892,1,G,14.1855,4.55379,-8.11643,10.7053,9.30664,0.983753,-1.0595,-1
165548,606415043,G,13.6804,8.2806,-1.19683,-10.8232,8.36665,-1.07455,-0.14354,-1,G,48.2607,33.2461,-1.39428,-34.9548,33.2754,-0.916616,-0.0419135,1
165548,607346465,G,6.24288,-3.79251,4.93565,-0.467546,6.22445,-0.0750439,2.22596,1,G,11.0582,-3.77648,9.79569,-3.47203,10.4984,-0.324968,1.93876,-1
165548,608491345,G,11.3684,-8.91217,-2.94946,6.41118,9.38755,0.638639,-2.82199,-1,G,4.45263,-2.44987,-2.78648,2.45935,3.7103,0.621962,-2.292,1
165548,607287079,G,14.9311,1.03475,-7.04409,-13.1239,7.11969,-1.37129,-1.42494,1,G,21.4726,7.08524,-10.9229,-17.0748,13.0196,-1.08542,-0.995365,-1
165548,608264751,G,37.0548,-13.3706,-17.0594,-30.0541,21.6748,-1.13017,-2.23556,1,G,9.89616,-4.5904,-4.26695,-7.65794,6.26727,-1.02991,-2.3927,-1
165548,608431107,G,10.7816,-9.49141,4.16582,-2.96492,10.3654,-0.282278,2.728,1,G,3.98128,-3.47371,1.78121,0.774631,3.90376,0.197152,2.66778,-1
165548,607647434,G,31.2135,10.2204,2.64338,-29.3739,10.5567,-1.74732,0.253092,-1,T,10.0739,2.43867,1.85369,-9.59635,3.06321,-1.85962,0.649949,1
165548,607862621,G,7.57357,3.30289,1.05076,-6.73309,3.466,-1.41767,0.308008,-1,T,5.78805,4.06785,-1.54292,-3.81605,4.35064,-0.791767,-0.362532,1
165548,608017597,G,9.81245,-1.75143,-1.30474,-9.56573,2.184,-2.18296,-2.50133,1,G,5.39948,-3.23099,-2.18559,-3.73189,3.8447,-0.850368,-2.54658,1
165548,607218800,G,8.18395,-1.73593,7.13713,-3.60745,7.34521,-0.473263,1.80939,1,G,7.4692,-2.46432,6.97555,1.02304,7.39805,0.137848,1.91039,-1
165548,607877296,G,18.9273,-7.8367,0.421639,17.2232,7.84803,1.52742,3.08784,-1,G,12.4392,-3.0707,-1.19983,11.9939,3.29678,2.00297,-2.7691,1
165548,607780264,G,5.741,-5.55243,-1.29587,0.662681,5.61281,0.116023,-2.91263,-1,T,3.94808,-2.85803,2.71723,-0.156585,3.94356,-0.039696,2.38144,1
165548,607850728,G,10.3832,-3.9187,7.04575,6.54229,8.06219,0.741606,2.07837,1,G,11.8893,-4.88024,10.0477,4.07074,11.1702,0.356808,2.02294,-1
165548,607542550,G,7.64398,-6.83882,0.820812,3.31303,6.8879,0.464147,3.02214,1,T,11.2357,-9.07346,3.55822,5.5894,9.74621,0.545964,2.76787,1
165548,607662006,G,20.0221,-14.2833,-11.1057,-8.57455,18.0928,-0.457765,-2.4807,1,G,5.49072,-4.56938,-2.06864,-2.23122,5.01582,-0.431336,-2.71648,-1
165548,607405473,G,15.1226,13.5862,3.46667,-5.66386,14.0215,-0.393691,0.24983,1,G,8.85195,6.77573,1.92642,-5.35951,7.04426,-0.701792,0.277002,-1
165548,607594908,G,11.5937,2.86131,-4.84522,-10.1361,5.62702,-1.35108,-1.03736,-1,G,10.3529,5.24013,-2.14553,-8.66659,5.64668,-1.21211,-0.388559,-1
165548,608046378,G,12.5347,-9.04707,-4.41857,-7.46558,10.0684,-0.68632,-2.68727,1,G,7.51293,-5.0829,-4.56331,-3.12623,6.83079,-0.443032,-2.41001,-1
